split,class,image_path,file_hash,label
valid,Dermatitis,../datasets/feed/valid/Dermatitis/hot-spots-suck_00049_jpg.rf.3199f75bac5049a3a01c9ef97c7af318.jpg,71e4360dcd379357c105bbdda0880fd0,1
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-164224_4_jpg.rf.4a9a8fd9bdbf5ffe3d4c345b7b164db0.jpg,71f99b87373c2222fd6b10b14b53d23d,0
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_43_37_Pro_jpg.rf.f1d08098ac75f47d26e13f394898b286.jpg,71f9b2035fc953178e0eeb68b3262d71,5
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-164141_jpg.rf.8881934be89965726774ecba660b4a79.jpg,72022e80e7b19d52c96496009cd69951,0
train,Healthy,../datasets/feed/train/Healthy/Image_18_jpg.rf.114f3b272c34313c513e08a02dc9e295.jpg,720c5c42b1330f5a1d08207fbe111265,3
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5153_jpeg_jpg.rf.771a592467fe0501fe606fcaadd43ec8.jpg,7215072d9acd78fa0fd3c29ae6af844e,0
train,Healthy,../datasets/feed/train/Healthy/dogs_154_jpg.rf.ecddab83d018f753bcdcdd117644c11e.jpg,721a8ba25136a7bc2924c5c7dc7a04d6,3
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5156_jpeg_jpg.rf.744f2c0c6af93f5bdd4971e9d85dcf2d.jpg,723a214426e3fe57dc4f35b48c7a88aa,0
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5244_jpeg_jpg.rf.820ac9a2cd54451b357459531b77a497.jpg,724e8c875108e07f5cffebcdde3aea27,0
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000149_png_jpg.rf.f73d7eb8895573ae2805e8f733a5aff5.jpg,724fabbca4bfc1fdad55f0a5db25ebbf,1
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_33_59_Pro_jpg.rf.a8f0677a955698931f867ad55e1c6aac.jpg,72728253af85f1b86bf95aa2428acc04,5
valid,Demodicosis,../datasets/feed/valid/Demodicosis/scabies_116_png_jpg.rf.4f57cb936104c42885391565448e2404.jpg,727434c237bd5b60382541ad6634a863,0
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_88_png_jpg.rf.2d379c7f5af907bddee0e7bf064ef685.jpg,727bab53d1a866a880f5836bb1dd76a4,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_055_jpg.rf.2c9d977124cb3ae5a60e6b01e67ca789.jpg,7284cb00a56582f98f908c4cb45b2872,2
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-29-_jpg.rf.e1233eab08138a7b7434bb3cf8cd3351.jpg,728d411c6de3c28acac4a6a04f01ed9e,5
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/B9781416056638000070_f007-027-9781416056638_jpg.rf.e33075f4dfb32443bf106e7ca997ad25.jpg,729936d9501a9b22f2c0c815b3eab060,4
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010511_x16_jpg.rf.9d8e3bb2c654493a4fabc11be41f74ad.jpg,729c1b6a0e3b7fc43e2fe07d3583166f,1
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_128_png_jpg.rf.bd85c9aa74f4c2b9955116de72bf1920.jpg,72a4cf111537bb7771877c11fecb124e,0
train,Dermatitis,../datasets/feed/train/Dermatitis/1000011978_x4_jpg.rf.f4ebd889f6d52127373da58614fb4b58.jpg,72a63a0fec809a541ab75c15481893c5,1
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_00121_jpg.rf.b28c969cdc7468f47dbb575b2241eba9.jpg,72a97126997fca7ab628b76e3535f4f8,1
train,Ringworm,../datasets/feed/train/Ringworm/436827116_313204271618259_7494145659042912998_n_jpg.rf.c390095988b4b7d5afae69289847508c.jpg,72aa6bec3940ce5b04026173d26938d0,5
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5182_jpeg_jpg.rf.2cfbd04f0904d7f42e29a823250eff10.jpg,72e0aada428b04da58dbb7d14b91636f,0
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_029_jpg.rf.37569bd0b15c21b2026fc66968bf92c2.jpg,7307e3080dd00ad312f8fcb5b117b8ac,3
train,Ringworm,../datasets/feed/train/Ringworm/436690070_400352989482816_2231845472517013715_n_jpg.rf.8fb14e324aa87f76d87c3ac42db29490.jpg,731632d3cd953d4fb9e53570386a82d1,5
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_29_59_Pro_jpg.rf.5ce6f322353520bc1eb2d28875e16af8.jpg,733b20b6e0117a1b8aff0a6e261494de,5
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010721_x16_jpg.rf.e5365d6df280c6d0c629e1267e535c16.jpg,733b618a01adf6c695cd34a357c7a36a,1
train,Fungal Infections,../datasets/feed/train/Fungal Infections/Fungal1_png_jpg.rf.f37512ca02eeea22abd7cc7a0ba41890.jpg,733d64492b03922d9c6b529ef08bf4cd,2
train,Healthy,../datasets/feed/train/Healthy/dogs_096_jpg.rf.22e968425da3b794b0477d11df173125.jpg,7345089a44f00ef7c0bd387cec7818a1,3
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-145-_jpg.rf.011132cc7cac050977d9e3a57c4d1826.jpg,7356612ed68e7de1664c92e3c00c60de,5
train,Ringworm,../datasets/feed/train/Ringworm/NEWR25_png_jpg.rf.d57f87879a5ad7fa610ba5e01add8b52.jpg,735e8438fb58a31386d3662461e50736,5
train,Ringworm,../datasets/feed/train/Ringworm/NEWR50_png_jpg.rf.393d24f64a4f3a6e191582660cfe046b.jpg,7399bb12a144f016355740259b1732a7,5
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/fung2_jpg.rf.257bc73275d40d73e3a701b05a8ad320.jpg,73c0bda7669aaf59494d369a09539ccb,2
valid,Hypersensitivity,../datasets/feed/valid/Hypersensitivity/hps11_jpg.rf.e6a2797c235fc0daf804a0fc18e5330d.jpg,73d2df4237ddf57f58916b1afcdddd34,4
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-109-_jpg.rf.cc6f1869695349d28dd3dd3b1ae34511.jpg,73d36c8c9d8f2a9f64f3980263e446e9,5
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-133920_2_jpg.rf.b3b2da2b4d4db9eb4a7471248f24f536.jpg,73ecc35b7e09034c388920e6e80760ec,0
valid,Dermatitis,../datasets/feed/valid/Dermatitis/Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000613_png_jpg.rf.19a34103f354af93579f2aca1528620a.jpg,73f03b42579b7d5c421cc9f8faf10d6a,1
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000494_png_jpg.rf.b863d8a455bfc7818676c9868f584bd2.jpg,7402fb45469c53d57d26aeec5f1d31f7,1
train,Dermatitis,../datasets/feed/train/Dermatitis/Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000615_png_jpg.rf.4ad7faa997fb11815753a0d6bd983f84.jpg,7426479c7de3c56fd50d76e66a792355,1
valid,Dermatitis,../datasets/feed/valid/Dermatitis/231160892_518946332645147_3656949587182572307_n_jpg.rf.3cac7f56c3e7e537ae6eac67ba142cfd.jpg,74295227d5ef7b52c635760776a14228,1
valid,Ringworm,../datasets/feed/valid/Ringworm/ringworm-29-_jpg.rf.d053c71635be3c886a8a70201ebb1854.jpg,742baa199f3d6426942b9d265db5295f,5
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000495_png_jpg.rf.d4881598c14db73968a46020872fb366.jpg,7434a08c057e692322211d71128c8d5b,1
train,Fungal Infections,../datasets/feed/train/Fungal Infections/pic18_jpg.rf.18d8233a71cbc4b95a8ed48a508bf6a5.jpg,7446d4b462fd855e28c9e9fc98d99d4d,2
train,Healthy,../datasets/feed/train/Healthy/images-51_jpg.rf.571cc7c3f473de9d910a1341949b142c.jpg,749985ac0131bd25574675f03a07869b,3
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_045_jpg.rf.acf77b21f347d0fe5fe67e6fbbf8d750.jpg,74b3284ad4c35f3939cdc928e08b68c0,2
valid,Ringworm,../datasets/feed/valid/Ringworm/R49_png_jpg.rf.0a3338828fe37eb6083fb0335c6c48e9.jpg,74cb49b3dfd7dda0a45ee9ad433ae41c,5
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000357_png_jpg.rf.8a28a2cae15503fd16be3b90d961a129.jpg,74d8ca5613204a349eb3b3bec821d949,1
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/fung2_jpg.rf.56c2c5893a2aaeb9ea05a230d65f4f15.jpg,74e79c68cb887b80bc9d5f87d56a8e07,2
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/fung4_jpg.rf.0b99c4040157e93f5807b26d73e209ab.jpg,74ee5b61440d37804d435209f636dfaa,2
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_36_20_Pro_jpg.rf.aff678f8be27db6f37981f1a6d1cd9c4.jpg,74ef724a61ec2e912c2234ed1308138f,5
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_009_jpg.rf.311dbfe346db40d5d923d87d0307ac45.jpg,74f12fb6829e19d5be8ab414285358f6,2
train,Ringworm,../datasets/feed/train/Ringworm/1000010667_x16_jpg.rf.398ed2fb54ed0435473b2137a232f2a1.jpg,74f950cfd80461786cb08617dd3b65a4,5
train,Dermatitis,../datasets/feed/train/Dermatitis/1516253873174_x4_jpg.rf.a3d57786296728cb05f4b1eabbef2bc8.jpg,74fa6775519cbc65a164e4e18bda79b1,1
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010607_x4_jpg.rf.5a6bee0a1c7b8452fb80246f99a32f68.jpg,74fdc58549b9ddd92c0c0d796b4a8250,1
train,Healthy,../datasets/feed/train/Healthy/dogs_020_jpg.rf.61ba1e7abdf9b9c3a08b273b5b8f01f2.jpg,751b20aa80b9947c1c2ee0036ae870ba,3
train,Fungal Infections,../datasets/feed/train/Fungal Infections/fungal3_jpg.rf.aeeeab639efa3b439e73289f96c25409.jpg,753f44689785d3fcd9e9231be2a92791,2
train,Ringworm,../datasets/feed/train/Ringworm/1000010644_x16_jpg.rf.e6db91da4306adfe9bddacd380de8733.jpg,7546de38aa36681a1c0eb9edc1dd0590,5
valid,Dermatitis,../datasets/feed/valid/Dermatitis/Bacterial1_png_jpg.rf.7e9188cbd1d0ef102569999efd10eaae.jpg,75660aa719c7eb34027f9f59395d9ac5,1
train,Ringworm,../datasets/feed/train/Ringworm/R10_png_jpg.rf.9706e0b97f794aa4f465036052034277.jpg,758cb3e27b44f359f56692fdd91e1aea,5
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/Fungal_Image_2_jpg.rf.a685f2124d40ac9f34d19150edd0c503.jpg,75a86e725fe07bd31a8f06b53be19787,2
train,Healthy,../datasets/feed/train/Healthy/images-57_jpg.rf.8b01c1cae7cea4b6107891236075d926.jpg,75ac8f9d07ab0e60643f5f83be026892,3
valid,Healthy,../datasets/feed/valid/Healthy/HEALTHY_027_jpg.rf.242891ab82ccede6887e39701903d905.jpg,75c11600e87289c7860ed1b8cd1a893f,3
valid,Hypersensitivity,../datasets/feed/valid/Hypersensitivity/B9781416056638000070_f007-044-9781416056638_jpg.rf.6db933461ad5b9afe17e6f325ceb7ae0.jpg,75c2c919e6bdf40b07b42c0bd48258f0,4
train,Dermatitis,../datasets/feed/train/Dermatitis/hot-spots-suck_00235_jpg.rf.03b60c6c3236c91d3a592b5448f66874.jpg,75c96a40cf68578afb4c7f477363990f,1
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-162700_jpg.rf.f2a0e1750800eb433597a7aaa7440623.jpg,75d83e1e4fc02acf54255af778bef056,0
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_006_jpg.rf.54ab882b8af1616d38686cda82a26db6.jpg,75f2ab47708c943d4fe952d68b0549a0,3
train,Dermatitis,../datasets/feed/train/Dermatitis/1000011971_x4_jpg.rf.8cc46bae14acb02f39f2dea081f06a41.jpg,760d7dec20da2b64d72f068356db379d,1
train,Ringworm,../datasets/feed/train/Ringworm/436640003_939449091294830_7683376979877978508_n_jpg.rf.d17cb5bfbfba0dbdbd64bb8809895245.jpg,761661c9fe75156f94f62ccaff1be7f1,5
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_26_50_Pro_jpg.rf.414014bbf83500f18c5f5053bcc94b6b.jpg,762b724aed6f9d32e157f378aebe9a47,5
train,Fungal Infections,../datasets/feed/train/Fungal Infections/1260_jpg.rf.928db70682ace4d3bfd848ce65ea74a0.jpg,763d125224e5fa46eba60f24346728a3,2
valid,Ringworm,../datasets/feed/valid/Ringworm/ringworm-16-_jpg.rf.bf5deda351e87d8c9aa454463451cfe1.jpg,76474939cdd632066ffd92ae537f3b1b,5
train,Ringworm,../datasets/feed/train/Ringworm/R7_png_jpg.rf.ce0db1905285df77d680f95b9906e2b1.jpg,764ac4d7bea83156b3b832d37b440d68,5
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-7-_jpg.rf.b4e67d610b67acb41fba7230bca9e926.jpg,765181dadf59726328080bad93fef689,5
valid,Ringworm,../datasets/feed/valid/Ringworm/R50_png_jpg.rf.6bd79999d8e55320b54096deff8f3482.jpg,765c4a3fb01d55a2a07682ab0e245cb9,5
train,Healthy,../datasets/feed/train/Healthy/dogs_044_jpg.rf.0bb1fc63615c8cd852acd6371af8a594.jpg,76600f58396630a4579e5d29cd3a3171,3
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_040_jpg.rf.445f68bc9930dfa626263634e0e38751.jpg,7665f8d0d0b32db502f479bb3a837cfa,2
train,Demodicosis,../datasets/feed/train/Demodicosis/1-2-_jpg.rf.7a0f5033413fcf8dce4186561c525462.jpg,7672ae593f42012cdeaa0ca6e77f112d,0
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_120_png_jpg.rf.b35e80ef458f303d09db1840edbce97a.jpg,76ba0d91c78d1996dc058986d6e99be0,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_016_jpg.rf.963a4c6106f36c70aa412a94bd7c2b14.jpg,76c62c746f12274005d02d86c6ff944f,2
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_02323_jpg.rf.a0872a7047c8c8bd9e68aec509226b52.jpg,76c8753ccda9434c7dd8021e6f4afe01,1
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-77-_jpg.rf.416f352141f85322cde76b342a81e7f9.jpg,76d93b3ddde9c39fc70fb5005f2d6f45,5
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-163218_jpg.rf.3faa5f93a72a70c2f7766cb3974149b5.jpg,76dffb982458af31747a14d56366279a,0
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-56-_jpg.rf.ba3d51892b615a4b1baef7adce8c1570.jpg,76e6e81ca7324f21174de6aed7f5e3ff,5
valid,Ringworm,../datasets/feed/valid/Ringworm/NEWR28_png_jpg.rf.f1947ea62bf38cffdbb2d346b80a4189.jpg,76fc6f988fb38309c7f77723dc2ff5b9,5
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_043_jpg.rf.45095770d192f760f0807861bcbdaceb.jpg,770061e2c62a8d6e9486fa60e6fb8c98,3
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_91_png_jpg.rf.51fe6995cf07e2e8980a0bc4e867db48.jpg,77060e234812ae2c5a3aae7b4fe4674f,0
train,Ringworm,../datasets/feed/train/Ringworm/R53_png_jpg.rf.86fa0312be4457d8d0058f8839678c20.jpg,7734a9f17cc730243b189116195765c1,5
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/B9781416056638000070_f007-002-9781416056638_jpg.rf.4ab9952a89984959011d5becc35720fb.jpg,7738a566e16d1dec1000003aa0b51c87,4
train,Healthy,../datasets/feed/train/Healthy/dogs_146_jpg.rf.8c73257b00df9ad147908df84840670a.jpg,77451e43d1504c4741f0fbe3cb77aef7,3
train,Fungal Infections,../datasets/feed/train/Fungal Infections/fung1_jpg.rf.04fd33915fc7b2ba3cc35f295feefbfa.jpg,774cfbf012574a50c87e9d5b6239a370,2
train,Ringworm,../datasets/feed/train/Ringworm/flea_allergy-46-_jpg.rf.3ec538c2d321dc725a3050aa40e375d1.jpg,774d6eaba3ddd29c1638e1fbeec5f47a,5
train,Dermatitis,../datasets/feed/train/Dermatitis/Reply-to-don-t-let-your-dog-suffer-in-silence_00001_jpg.rf.bce11e58e1b8a0f332c0935005a8c930.jpg,7769e99eecd0628c0fed39487048fdcb,1
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-105-_jpg.rf.ba0707bdb42373291cc735cef86140eb.jpg,776b48d7f87b8b4895ed2f5c2995709c,5
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_113_png_jpg.rf.cdeecdff6165c2b2433ae255b52f7a8e.jpg,779b1817e39df5fa1a3d75931a11fd5c,0
valid,Healthy,../datasets/feed/valid/Healthy/dogs_113_jpg.rf.94d146bef3c79faa2590857dd7d033f8.jpg,77a9ad4221d6de3c187d0c95ee845456,3
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5286_jpeg_jpg.rf.934c954449e3e06347a552cb4e2f8796.jpg,77bf0b41deda4ee9e8f717da2f0a2940,0
valid,Healthy,../datasets/feed/valid/Healthy/dogs_037_jpg.rf.3cf6b33d80c9e4c70d55e84f7aa7089a.jpg,77c3adea7f35f48ec7e6da96b450b400,3
train,Ringworm,../datasets/feed/train/Ringworm/NEWR21_png_jpg.rf.ee0245d502ca5e53a56221244eddb2eb.jpg,77d9991d7ad4bd19e9a8b10b0a22f3b8,5
valid,Dermatitis,../datasets/feed/valid/Dermatitis/1000010608_x16_jpg.rf.c1abd03c96a8a1242a2db20996fbd2fd.jpg,77e4e3f62efd15f114c6ed52bbabed38,1
train,Demodicosis,../datasets/feed/train/Demodicosis/P18_png_jpg.rf.951754a044c3850dc4e75c4ceb81792e.jpg,77ed50c785a8780e4f56f1f112936f2d,0
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/23_jpg.rf.da01d0354ae986ac47d3d37cad97e123.jpg,77ee6270561ef8beb9d5d3b97b016902,4
valid,Dermatitis,../datasets/feed/valid/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_00529_jpg.rf.db596e28afc577e7be5b550d51af3e5a.jpg,77f540cc6431a1fe751d3be50c462c44,1
train,Demodicosis,../datasets/feed/train/Demodicosis/P30_png_jpg.rf.8ddfa0c1bbaa69a5bb1cffa0979a7b9c.jpg,782d9394294413ded8fe1d9e1bcdb1a3,0
train,Dermatitis,../datasets/feed/train/Dermatitis/Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000615_png_jpg.rf.d7f41f7334d23a8a635046b332f29c38.jpg,7838f343a6b944fc98506f35c88e6426,1
valid,Dermatitis,../datasets/feed/valid/Dermatitis/1000010518_x4_jpg.rf.c3836d2fb3f0bae1fd828279b4d249a0.jpg,787fc37e3c4c0c37c7c32d548346ff30,1
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_01366_jpg.rf.838d6746148d23faaf448b807fbbacdd.jpg,789051713bcfb39cdf43653fc39d7b7b,1
train,Dermatitis,../datasets/feed/train/Dermatitis/OIP-5-_x4_jpg.rf.2dacf03a6363ff91c234eb73fc2bcf48.jpg,789f788b5a1445e7b8664e24f0cbb4fd,1
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000500_png_jpg.rf.f433d7e7b6a55ce89d3a4df490f3a4cc.jpg,78c013176faa135f006e1b4046c27ed7,1
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_050_jpg.rf.e2fdd30440456807043420a4454e1ac2.jpg,78c8774845c23a0072ed7cc778dbc44a,3
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-5-_jpg.rf.83fcb30fbd111ae6eedc5ff289a018dc.jpg,78d7a6a0063424700278834b4a6f5542,0
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000361_png_jpg.rf.85357590d415ed6776a2f1b8378d8bf0.jpg,78e7abf31d13b4dab25d4d7e198fac85,1
train,Dermatitis,../datasets/feed/train/Dermatitis/IMG_4525_jpg.rf.c2c16930457809b365352ee7a9f489f0.jpg,78f1418be2d2dcd6cde8acc8eb41e830,1
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_123_png_jpg.rf.751f888cdf82447049b152c433df4178.jpg,78f4664e5b236d39c908eb23a6d72b09,0
train,Healthy,../datasets/feed/train/Healthy/dogs_172_jpg.rf.faab0e30907c38d9ece9a51f42d703f4.jpg,79076dddd67fe0f272bcce1765d7c364,3
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_28_35_Pro_jpg.rf.efb2dc703a46cc35c8aa62921fba3605.jpg,793338975289f8eeb763adbf83acfef0,5
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/fung4_jpg.rf.c8aa6529a44bd2c4e5a1eedb6cf41552.jpg,79382a42d76a811ab92e3632a034fc1d,2
train,Dermatitis,../datasets/feed/train/Dermatitis/Bacterial_1_png_jpg.rf.9dc1b4bfa1a7833ee16b1fd7cd7cabd8.jpg,795e53fe2f01c6ac9ecf4635b2a88293,1
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/6_jpg.rf.fef2e6fb7c52036a1959db376984d14e.jpg,796e39dff6b1922b4c66814a675b4563,4
train,Ringworm,../datasets/feed/train/Ringworm/R16_png_jpg.rf.e18d27346235a8ce2092ee1327986bd6.jpg,79863f153e2941f29df68571d06b89c7,5
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-165025_jpg.rf.db78bcb56a2853b5ba9472bb42ec6e0a.jpg,799436da6667f0107971a1b16f1230d2,0
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_38_28_Pro_jpg.rf.8651bd41530eea314ed9062b0dab4fb0.jpg,79971078e42bfeab09775cd397ffe488,5
train,Healthy,../datasets/feed/train/Healthy/Image_24_jpg.rf.b2ef0e89d65b8c425261351b17b9266a.jpg,7998454a82faba733a2521bcb3152661,3
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/B9781416056638000070_f007-027-9781416056638_jpg.rf.1621efe7ca9fe1a98a0452f9773d135d.jpg,7999fa3dc46b88c7ede7b295e0ffd9b1,4
train,Demodicosis,../datasets/feed/train/Demodicosis/1-49-_png_jpg.rf.d055e684beb513f2af8fc5afe6c29f14.jpg,79b700b667bcb472272155c81de0daae,0
valid,Dermatitis,../datasets/feed/valid/Dermatitis/hotspot-57-_jpg.rf.d7eca36d88c8425565aaf4a05f031246.jpg,79d3f753d933186f51617a9b1291badf,1
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-30-_png_jpg.rf.00c20784ac30acd5b42745344ba526e2.jpg,79e44e981af822fe946403709bf107ca,0
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-89-_jpg.rf.deb141cc94b46457fe0b5e4edee4c467.jpg,79fad7a3aa86902fd8a366e593bd4450,5
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_28_12_Pro_jpg.rf.0417647960656ec8d7b2abcbce3838cc.jpg,79fc257f02e7bce962478c134d717ba4,5
train,Dermatitis,../datasets/feed/train/Dermatitis/Lick_granuloma_1_jpg.rf.a76331081d380f990dc2d6e600473079.jpg,79feae449f24b615f441b85e2c3308a6,1
train,Healthy,../datasets/feed/train/Healthy/assets_blog_10WaystoImproveDogsSkinandCoat_1604617807349-brown-fluffly-dog-laying-on-bed-with-health-coat_jpg.rf.cd860cd0e877a9b9b8105a29697df102.jpg,7a17a49aeace1270610ff1aa63795860,3
train,Healthy,../datasets/feed/train/Healthy/pic3_jpg.rf.e135cb398d33135e2934307e5783df65.jpg,7a41e64d0e1cff27f450c3e601ebb757,3
valid,Healthy,../datasets/feed/valid/Healthy/Image_3_jpg.rf.43497e7b729341662bc05d4977810249.jpg,7a4a7565bdc855da8c3d74067437a2db,3
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/B9781416056638000070_f007-037-9781416056638_jpg.rf.06b85510d0776451f4b20fb91bd921b3.jpg,7a4fbcc6ecaab407eeadb7f22cc37b03,4
train,Healthy,../datasets/feed/train/Healthy/dogs_143_jpg.rf.b2679ba40d374df0982a58afd90bd9aa.jpg,7a6090001b7e0742a2bf7747ab01b6de,3
train,Dermatitis,../datasets/feed/train/Dermatitis/50_jpg.rf.4f8c1b4c864369121f5701f0319568f8.jpg,7a60d2729d5685a94c706a378618dac9,1
train,Dermatitis,../datasets/feed/train/Dermatitis/hotspot-13-_jpg.rf.bde797fc3d8f4d11b1af848c3c23e507.jpg,7a8e80fd3258ec24e5d1b1c379348e5f,1
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000476_png_jpg.rf.931de883bfdc2c6a6b52e24e739d74fc.jpg,7a9159e55d2e5ee1e0c1e3496644ffee,1
train,Dermatitis,../datasets/feed/train/Dermatitis/hotspot-55-_jpg.rf.cf5ae4a63ec16e0c826abc6a96fd624f.jpg,7aa9c9efe20aa2ebd020b0fb2f908862,1
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-60-_png_jpg.rf.3e1ce1a21958d2d78a151f4097494735.jpg,7acae83e5fc4d19fb640616400eeb86a,0
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-94-_jpg.rf.c95980933327c4e6fb2f2b88e20fc556.jpg,7ad8d940f800258ebd5afbf799e0c858,5
train,Ringworm,../datasets/feed/train/Ringworm/NEWR54_jpeg_jpg.rf.2cc39d91d0e5df56aded0513b22ed48f.jpg,7adb93aa11acefdb6b486ac8d172eb71,5
train,Dermatitis,../datasets/feed/train/Dermatitis/hotspot-63-_jpg.rf.73c9484a711045f763c76a6764262571.jpg,7ae5951bd64339f6b006dab48ecdb4ff,1
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000455_png_jpg.rf.1390fd86d2a94c6076ef9c34161b62ca.jpg,7aec3664a03d8c1247f933053df6b0cd,1
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-133205_2_jpg.rf.d5cce6e45cb35327bddf19224f24efbf.jpg,7b0a2be5823c40d32482fd428b16ba7a,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/1172_jpg.rf.9d6a891c534d9bbfe49277c7f8e82640.jpg,7b0f5c72e1bda770daa851ec8d35edab,2
train,Fungal Infections,../datasets/feed/train/Fungal Infections/fung4_jpg.rf.f0c753a0d5c9a85d32324719daed1bfe.jpg,7b348f60dae39238559996d66eb18952,2
